latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.45021,76.32762,344.39,0.57,0.52,2025-05-17,0834,SNPP,SNPP,n,2,307.73,10.59,D,0
29.51535,76.93434,341.24,0.62,0.54,2025-05-17,0834,SNPP,SNPP,n,2,302.79,9.93,D,0
29.48846,76.63618,340.77,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,307.54,6.17,D,0
29.42561,75.91679,349.06,0.54,0.51,2025-05-17,0834,SNPP,SNPP,n,2,313.72,14.87,D,0
29.44995,76.33172,345.43,0.57,0.52,2025-05-17,0834,SNPP,SNPP,n,2,308.2,12.83,D,0
29.48557,76.63483,342.94,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,307.34,5.12,D,0
29.5154,76.93292,339.63,0.62,0.54,2025-05-17,0834,SNPP,SNPP,n,2,303.28,11.06,D,0
29.42808,75.91986,346.42,0.54,0.51,2025-05-17,0834,SNPP,SNPP,n,2,314.71,12.41,D,0
29.42757,75.91424,339.46,0.54,0.51,2025-05-17,0834,SNPP,SNPP,l,2,312.44,9.41,D,0
29.43238,75.86288,351.27,0.53,0.5,2025-05-17,0834,SNPP,SNPP,n,2,313.24,14.84,D,0
29.43111,75.69624,346.38,0.52,0.5,2025-05-17,0834,SNPP,SNPP,n,2,313.29,5.54,D,0
29.43574,75.69568,347.31,0.52,0.5,2025-05-17,0834,SNPP,SNPP,n,2,313.24,9.43,D,0
29.38429,75.11135,343.14,0.48,0.48,2025-05-17,0834,SNPP,SNPP,l,2,313.32,3.77,D,0
29.53951,76.57253,338.42,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,304.52,3.42,D,0
29.69066,78.35555,341.74,0.38,0.59,2025-05-17,0834,SNPP,SNPP,n,2,301.39,3.49,D,0
29.57107,76.59402,337.4,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,307.31,4.04,D,0
29.4625,75.39627,345.84,0.5,0.49,2025-05-17,0834,SNPP,SNPP,n,2,314.71,3.33,D,0
29.58858,76.62344,339.05,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,309.02,3.62,D,0
29.59783,76.61616,346.18,0.59,0.53,2025-05-17,0834,SNPP,SNPP,n,2,310,7.96,D,0
30.83772,74.55534,342.87,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,312.28,10.25,D,0
29.41822,74.69473,345.7,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,313.81,15.09,D,0
29.59932,76.61378,346.35,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.26,6.36,D,0
29.61915,76.38882,338.65,0.58,0.52,2025-05-17,0835,SNPP,SNPP,n,2,308.62,4.83,D,0
29.36843,73.76496,343.19,0.4,0.44,2025-05-17,0835,SNPP,SNPP,l,2,316.01,4.01,D,0
29.65773,76.32986,345.97,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,309.7,13.14,D,0
29.64772,76.16959,336.91,0.56,0.51,2025-05-17,0835,SNPP,SNPP,l,2,308.14,4.66,D,0
29.65249,76.16904,346.94,0.56,0.51,2025-05-17,0835,SNPP,SNPP,n,2,308.16,7.81,D,0
29.68231,76.63421,342.95,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,300.48,8.44,D,0
29.65662,76.32785,350.24,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,309.79,14.31,D,0
29.64769,76.16733,337.47,0.56,0.51,2025-05-17,0835,SNPP,SNPP,l,2,308.45,6.52,D,0
29.65246,76.16676,345.3,0.56,0.51,2025-05-17,0835,SNPP,SNPP,n,2,308.1,9.77,D,0
29.55612,74.96758,338.34,0.47,0.48,2025-05-17,0835,SNPP,SNPP,l,2,311.9,4.65,D,0
29.51048,74.41988,349.22,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,314.51,13.21,D,0
29.66627,75.89234,344.56,0.54,0.51,2025-05-17,0835,SNPP,SNPP,n,2,309.43,7.11,D,0
29.70385,76.25622,345.16,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,307.9,6.74,D,0
29.58173,74.90951,342.13,0.47,0.48,2025-05-17,0835,SNPP,SNPP,n,2,311.41,5.97,D,0
29.62269,75.09547,349.96,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,312.13,7.46,D,0
29.80636,76.85862,332.17,0.62,0.54,2025-05-17,0835,SNPP,SNPP,n,2,301.31,2,D,0
29.62987,74.94324,346.47,0.47,0.48,2025-05-17,0835,SNPP,SNPP,n,2,313.52,8.12,D,0
29.73736,75.92855,341.01,0.54,0.51,2025-05-17,0835,SNPP,SNPP,n,2,310.82,6.98,D,0
29.59531,74.3784,350.68,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,315.38,13.76,D,0
29.59485,74.37383,342.9,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,312.05,13.76,D,0
29.69065,75.31309,341.27,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,309.97,4.98,D,0
29.59958,74.37783,350.43,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,310.7,8.89,D,0
29.59912,74.37326,341.76,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,310.98,8.89,D,0
29.60062,74.34535,352.75,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,312.29,19.92,D,0
29.60016,74.34082,350.9,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,315.96,31.53,D,0
29.86292,77.18618,341.91,0.32,0.55,2025-05-17,0835,SNPP,SNPP,n,2,302.75,5.49,D,0
29.60488,74.34478,340.11,0.44,0.46,2025-05-17,0835,SNPP,SNPP,l,2,311.19,5.34,D,0
29.86801,77.18565,367,0.32,0.55,2025-05-17,0835,SNPP,SNPP,h,2,303.16,5.49,D,0
29.83904,76.7701,334.8,0.61,0.53,2025-05-17,0835,SNPP,SNPP,n,2,301.91,4.5,D,0
29.74502,75.45006,345.14,0.51,0.49,2025-05-17,0835,SNPP,SNPP,n,2,311.11,6.48,D,0
29.82075,76.16427,342.61,0.56,0.52,2025-05-17,0835,SNPP,SNPP,n,2,311.6,7.25,D,0
29.91388,77.18085,333.65,0.32,0.55,2025-05-17,0835,SNPP,SNPP,n,2,301.46,1.17,D,0
29.83403,76.15086,337.9,0.56,0.52,2025-05-17,0835,SNPP,SNPP,l,2,311.01,6.19,D,0
29.83988,76.16209,338.22,0.56,0.52,2025-05-17,0835,SNPP,SNPP,l,2,310.58,5.83,D,0
29.87207,76.09334,337.91,0.56,0.51,2025-05-17,0835,SNPP,SNPP,l,2,310.13,5.51,D,0
29.87229,76.09112,338.05,0.56,0.51,2025-05-17,0835,SNPP,SNPP,l,2,309.8,5.25,D,0
29.82687,75.58427,338.65,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,309.05,0.55,D,0
29.98377,77.24506,341.24,0.33,0.55,2025-05-17,0835,SNPP,SNPP,n,2,300.97,1.39,D,0
29.93417,76.03109,336.01,0.55,0.51,2025-05-17,0835,SNPP,SNPP,l,2,308.54,3.97,D,0
29.94721,75.96535,338.96,0.55,0.51,2025-05-17,0835,SNPP,SNPP,l,2,309.65,8.06,D,0
29.94341,75.96902,338.45,0.55,0.51,2025-05-17,0835,SNPP,SNPP,l,2,309.15,6.23,D,0
30.06355,77.31583,332.41,0.33,0.55,2025-05-17,0835,SNPP,SNPP,n,2,301.85,1.29,D,0
30.07297,76.91891,332.31,0.63,0.54,2025-05-17,0835,SNPP,SNPP,l,2,303.11,3.48,D,0
29.92543,75.25718,347.46,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,313.59,20.51,D,0
30.11867,77.35609,330.1,0.33,0.56,2025-05-17,0835,SNPP,SNPP,l,2,303.41,1.4,D,0
30.22135,78.49763,335,0.39,0.59,2025-05-17,0835,SNPP,SNPP,n,2,298.88,3.78,D,0
30.02653,76.09454,343.42,0.56,0.51,2025-05-17,0835,SNPP,SNPP,n,2,310.34,6.78,D,0
29.99042,75.70068,346.5,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,312.69,11.71,D,0
29.99507,75.70012,346.15,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,312.07,9.42,D,0
30.05309,76.12122,340.52,0.56,0.52,2025-05-17,0835,SNPP,SNPP,n,2,308.8,4.25,D,0
30.00513,75.51051,341.77,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.36,2.84,D,0
30.00974,75.50996,341.93,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,312.59,2.84,D,0
30.02937,75.56804,341.56,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.81,2.96,D,0
30.01401,75.51254,343.12,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,311.59,3.66,D,0
30.02815,75.5658,344.39,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.67,5.99,D,0
29.95666,74.61927,342.19,0.46,0.47,2025-05-17,0835,SNPP,SNPP,l,2,312.7,7.03,D,0
30.2255,77.36922,350.09,0.34,0.56,2025-05-17,0835,SNPP,SNPP,n,2,304.4,5.31,D,0
30.11049,75.90096,335.94,0.55,0.51,2025-05-17,0835,SNPP,SNPP,l,2,308.24,3.5,D,0
30.07489,75.51614,346.05,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.51,7.39,D,0
29.98955,74.63923,345.88,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,313.82,8.15,D,0
30.01385,74.70446,345.42,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,314.4,3.5,D,0
30.1041,75.52911,340.1,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,308.67,4.39,D,0
30.29764,77.68072,331.66,0.35,0.57,2025-05-17,0835,SNPP,SNPP,l,2,303.57,1.78,D,0
30.1173,75.47273,343.74,0.51,0.5,2025-05-17,0835,SNPP,SNPP,n,2,312.22,5.39,D,0
30.21584,76.47468,337.27,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,304.91,5.77,D,0
30.10087,75.21191,347.15,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,315.42,11.3,D,0
30.21943,76.4054,336.19,0.59,0.53,2025-05-17,0835,SNPP,SNPP,l,2,306.98,4.94,D,0
30.10539,75.21135,348.23,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,315.85,11.3,D,0
30.11621,75.47133,339.58,0.51,0.5,2025-05-17,0835,SNPP,SNPP,l,2,311.49,4.95,D,0
30.10151,75.21008,367,0.5,0.49,2025-05-17,0835,SNPP,SNPP,h,2,316.82,13.82,D,0
30.21269,76.47445,333.96,0.59,0.53,2025-05-17,0835,SNPP,SNPP,l,2,304.2,2.54,D,0
30.10603,75.20953,345.26,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,313.74,4.3,D,0
30.0835,74.92292,367,0.48,0.48,2025-05-17,0835,SNPP,SNPP,h,2,313.96,8.84,D,0
30.22216,76.41068,343.66,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,307.5,8.21,D,0
30.277,76.82922,330.45,0.62,0.54,2025-05-17,0835,SNPP,SNPP,l,2,302.88,1.15,D,0
30.15165,75.35309,337.53,0.51,0.49,2025-05-17,0835,SNPP,SNPP,l,2,310.56,1.71,D,0
30.12055,74.88787,344.83,0.48,0.48,2025-05-17,0835,SNPP,SNPP,l,2,315.94,3.2,D,0
30.07651,74.40514,341.76,0.45,0.47,2025-05-17,0835,SNPP,SNPP,l,2,312.83,2.35,D,0
30.33938,77.02943,331.45,0.32,0.55,2025-05-17,0835,SNPP,SNPP,l,2,301.72,0.96,D,0
30.19847,75.45589,350.58,0.51,0.5,2025-05-17,0835,SNPP,SNPP,n,2,311.38,8.73,D,0
30.08401,74.2266,345.7,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,314.25,6.36,D,0
30.20966,75.42728,345.79,0.51,0.5,2025-05-17,0835,SNPP,SNPP,n,2,313.11,9.22,D,0
30.09977,74.29408,347.22,0.44,0.46,2025-05-17,0835,SNPP,SNPP,n,2,315.3,16.32,D,0
30.28406,76.11588,334.19,0.56,0.52,2025-05-17,0835,SNPP,SNPP,n,2,302.95,4.46,D,0
30.29972,76.18051,338.26,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,306.51,4.55,D,0
30.29789,76.10831,334.59,0.56,0.52,2025-05-17,0835,SNPP,SNPP,n,2,303.94,5.45,D,0
30.2841,76.11996,335.22,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,303.23,2.64,D,0
30.29932,76.18475,342.03,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,307.49,7.48,D,0
30.39859,77.35096,333.95,0.34,0.56,2025-05-17,0835,SNPP,SNPP,n,2,303.93,2.36,D,0
30.23765,75.43236,339.91,0.51,0.5,2025-05-17,0835,SNPP,SNPP,l,2,313.16,5.54,D,0
30.23371,75.38932,341,0.51,0.49,2025-05-17,0835,SNPP,SNPP,l,2,313.64,7.58,D,0
30.23321,75.38395,347.18,0.51,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.63,7.58,D,0
30.28488,75.90656,345.5,0.55,0.51,2025-05-17,0835,SNPP,SNPP,n,2,306.83,20.11,D,0
30.25031,75.46915,345.88,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.04,10.46,D,0
30.22622,75.16045,343.45,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,313.19,7.18,D,0
30.36404,76.66102,334.02,0.61,0.53,2025-05-17,0835,SNPP,SNPP,l,2,304.53,4.34,D,0
30.37074,76.62141,335.55,0.61,0.53,2025-05-17,0835,SNPP,SNPP,n,2,305.46,2.06,D,0
30.28139,75.60403,346.07,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.93,13.78,D,0
30.35008,76.2645,345.68,0.58,0.52,2025-05-17,0835,SNPP,SNPP,n,2,309.84,11.62,D,0
30.2871,75.56427,338.17,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,310.06,4.98,D,0
30.34483,76.14924,337.98,0.57,0.52,2025-05-17,0835,SNPP,SNPP,l,2,310.3,7.67,D,0
30.29737,75.62454,345.6,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,312.68,8.35,D,0
30.28004,75.34035,340.12,0.51,0.49,2025-05-17,0835,SNPP,SNPP,l,2,313.44,6.11,D,0
30.27142,75.25019,338.29,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,312.29,5.55,D,0
30.3454,75.99362,346.75,0.56,0.51,2025-05-17,0835,SNPP,SNPP,n,2,303.71,10.89,D,0
30.33115,75.83717,339.94,0.54,0.51,2025-05-17,0835,SNPP,SNPP,n,2,305.74,7.35,D,0
30.19787,74.4192,342.34,0.45,0.47,2025-05-17,0835,SNPP,SNPP,l,2,317.06,2.75,D,0
30.22159,74.56506,345.94,0.46,0.47,2025-05-17,0835,SNPP,SNPP,l,2,317.32,11.18,D,0
30.3352,75.67648,346.41,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.36,20.99,D,0
30.31531,75.46683,339.1,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,309.8,4.83,D,0
30.32671,75.53728,350.29,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,311.4,7.79,D,0
30.13996,73.71057,347.23,0.41,0.45,2025-05-17,0835,SNPP,SNPP,n,2,317.08,7.01,D,0
30.13949,73.7063,346.04,0.41,0.45,2025-05-17,0835,SNPP,SNPP,l,2,318.82,7.01,D,0
30.41358,76.26353,348.49,0.58,0.52,2025-05-17,0835,SNPP,SNPP,n,2,308.68,11.33,D,0
30.30274,75.05682,346.9,0.49,0.48,2025-05-17,0835,SNPP,SNPP,n,2,314.42,8.95,D,0
30.31575,75.27911,339.57,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,311.51,7.26,D,0
30.30401,75.05342,338.99,0.49,0.49,2025-05-17,0835,SNPP,SNPP,l,2,312.25,6.04,D,0
30.41684,76.2669,335.37,0.58,0.52,2025-05-17,0835,SNPP,SNPP,l,2,307.66,6.15,D,0
30.41633,76.2608,342.94,0.58,0.52,2025-05-17,0835,SNPP,SNPP,n,2,309.25,8.54,D,0
30.40983,76.12729,336.76,0.57,0.52,2025-05-17,0835,SNPP,SNPP,l,2,308.91,8.69,D,0
30.32382,75.11892,346.86,0.49,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.19,13.77,D,0
30.32334,75.11372,346.98,0.49,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.93,12.36,D,0
30.40873,75.94828,351.21,0.55,0.51,2025-05-17,0835,SNPP,SNPP,n,2,307.33,11.41,D,0
30.42852,76.11911,335.73,0.57,0.52,2025-05-17,0835,SNPP,SNPP,l,2,306.93,19.67,D,0
30.428,76.11314,353.96,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,311.85,48.02,D,0
30.35227,75.22648,345,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,312.3,7.66,D,0
30.35177,75.22122,345.47,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,313.65,7.66,D,0
30.35632,75.22066,345.31,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.86,9.31,D,0
30.29232,74.5621,344.47,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,314.04,4.95,D,0
30.24278,74.07446,346.39,0.43,0.46,2025-05-17,0835,SNPP,SNPP,l,2,317.96,12.31,D,0
30.24231,74.06995,345.16,0.43,0.46,2025-05-17,0835,SNPP,SNPP,l,2,316.68,9.76,D,0
30.47761,76.46027,337.04,0.59,0.53,2025-05-17,0835,SNPP,SNPP,l,2,309.07,7.04,D,0
30.56496,77.26624,335.35,0.33,0.56,2025-05-17,0835,SNPP,SNPP,n,2,301,3.32,D,0
30.45147,75.89046,339.01,0.55,0.51,2025-05-17,0835,SNPP,SNPP,n,2,307.52,3.2,D,0
30.33262,74.65488,343.39,0.46,0.47,2025-05-17,0835,SNPP,SNPP,l,2,315.58,9.85,D,0
30.47494,76.09574,345.28,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,308.83,5.04,D,0
30.4744,76.08978,341.5,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,308.6,5.04,D,0
30.41889,75.49002,351,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,309.29,15.98,D,0
30.37286,75.0137,342.14,0.49,0.48,2025-05-17,0835,SNPP,SNPP,l,2,314.88,1.81,D,0
30.337,74.6543,349.62,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,314.36,15.31,D,0
30.49751,76.18417,344.07,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,306.01,9.4,D,0
30.38988,75.04797,350.78,0.49,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.91,7.02,D,0
30.35444,74.60782,353.08,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,319.55,25.48,D,0
30.35394,74.60298,343.3,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,313.21,14.15,D,0
30.42405,75.25515,347.16,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,312.13,13.16,D,0
30.42352,75.24985,344.47,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,315.83,19.11,D,0
30.41419,75.15519,349.63,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.43,9.92,D,0
30.3865,74.87849,351.06,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,313.89,11.2,D,0
30.37486,74.76381,341.15,0.47,0.48,2025-05-17,0835,SNPP,SNPP,l,2,312.82,2.56,D,0
30.35931,74.61208,343.36,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,311.69,14.11,D,0
30.35881,74.60724,354.99,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,317.27,14.11,D,0
30.54367,76.47849,347.82,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.25,11.82,D,0
30.53634,76.39695,348.51,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,311.79,35.37,D,0
30.4699,75.68047,334.29,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,303.93,5.05,D,0
30.44224,75.39371,338.52,0.51,0.5,2025-05-17,0835,SNPP,SNPP,l,2,309.99,6.18,D,0
30.44119,75.38291,342.58,0.51,0.5,2025-05-17,0835,SNPP,SNPP,n,2,311.34,6.62,D,0
30.4286,75.2546,338.26,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,309.49,13.16,D,0
30.42808,75.2493,347.46,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,310.64,19.11,D,0
30.39206,75.05029,344.18,0.49,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.07,3.05,D,0
30.49636,76.18253,352.27,0.57,0.52,2025-05-17,0835,SNPP,SNPP,n,2,307.24,12.29,D,0
30.35505,74.60971,348.19,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,315.04,19.1,D,0
30.35459,74.60486,353.47,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,320.07,37.9,D,0
30.38485,74.87594,345.58,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,313.59,6.21,D,0
30.37397,74.76105,339.56,0.47,0.48,2025-05-17,0835,SNPP,SNPP,l,2,312.8,2.12,D,0
30.35943,74.60913,356.71,0.46,0.47,2025-05-17,0835,SNPP,SNPP,n,2,315.84,20.96,D,0
30.42439,75.25263,352.51,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,316.04,50.19,D,0
30.41519,75.1525,343.81,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,314.07,10.94,D,0
30.3893,74.87537,345.97,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,314.3,6.21,D,0
30.42895,75.25208,337.29,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,310.08,6.42,D,0
30.39374,74.87481,347.1,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,315.36,7.93,D,0
30.53374,76.39559,357.87,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,311.32,23.64,D,0
30.47207,75.67801,337.46,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,303.95,4.06,D,0
30.43448,75.26213,341.35,0.5,0.49,2025-05-17,0835,SNPP,SNPP,l,2,311.55,8.55,D,0
30.28704,73.75684,346.33,0.41,0.45,2025-05-17,0835,SNPP,SNPP,n,2,314.31,5.75,D,0
30.29254,73.76922,367,0.41,0.45,2025-05-17,0835,SNPP,SNPP,h,2,317.69,13.59,D,0
30.54542,76.47673,352.76,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.72,17.27,D,0
30.53863,76.39504,351.09,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,307.59,12.69,D,0
30.47174,75.62128,344.17,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,305.63,11.95,D,0
30.42682,75.12991,344.96,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,310.14,7.91,D,0
30.55086,76.4825,342.48,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.16,10.68,D,0
30.46041,75.44405,338.61,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,310.53,5.43,D,0
30.54004,76.29475,337.23,0.58,0.52,2025-05-17,0835,SNPP,SNPP,l,2,309.48,6.85,D,0
30.53952,76.28861,334.78,0.58,0.52,2025-05-17,0835,SNPP,SNPP,l,2,304.94,3.64,D,0
30.48509,75.66508,346.85,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,308.13,24.23,D,0
30.40095,74.76262,346.64,0.47,0.48,2025-05-17,0835,SNPP,SNPP,n,2,315.91,5.23,D,0
30.48976,75.66454,355.51,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,310.51,24.23,D,0
30.40585,74.76702,341.21,0.47,0.48,2025-05-17,0835,SNPP,SNPP,l,2,314.13,5.23,D,0
30.47675,75.4697,338.7,0.52,0.5,2025-05-17,0835,SNPP,SNPP,n,2,307.71,9.89,D,0
30.48137,75.46914,367,0.52,0.5,2025-05-17,0835,SNPP,SNPP,h,2,309.46,9.89,D,0
30.57332,76.45453,347.97,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,310.59,7.76,D,0
30.56267,76.32961,345.13,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,308.07,8.83,D,0
30.57823,76.45399,336.7,0.6,0.53,2025-05-17,0835,SNPP,SNPP,l,2,307.69,7.76,D,0
30.46094,75.15213,355.22,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,316.5,26.02,D,0
30.41963,74.72518,338.91,0.47,0.48,2025-05-17,0835,SNPP,SNPP,l,2,311.44,6.26,D,0
30.58045,76.422,338.67,0.59,0.53,2025-05-17,0835,SNPP,SNPP,l,2,308.91,5.44,D,0
30.49115,75.42381,338.58,0.52,0.5,2025-05-17,0835,SNPP,SNPP,l,2,309.47,5.82,D,0
30.42307,74.71476,347.68,0.47,0.48,2025-05-17,0835,SNPP,SNPP,n,2,315,12.7,D,0
30.58913,76.46552,345.99,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,310.3,13.05,D,0
30.59678,76.43924,346,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.68,15.94,D,0
30.59624,76.43296,345.6,0.59,0.53,2025-05-17,0835,SNPP,SNPP,n,2,309.3,11.49,D,0
30.44959,74.84734,340.14,0.48,0.48,2025-05-17,0835,SNPP,SNPP,l,2,311.75,1.27,D,0
30.6077,76.5082,344.25,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,310.41,6.15,D,0
30.56025,75.97031,346.26,0.56,0.51,2025-05-17,0835,SNPP,SNPP,n,2,309.36,6.65,D,0
30.52196,75.55341,344.23,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,306.18,7.56,D,0
30.61263,76.50765,344.7,0.6,0.53,2025-05-17,0835,SNPP,SNPP,n,2,307.74,6.15,D,0
30.37371,74.01708,350.25,0.43,0.46,2025-05-17,0835,SNPP,SNPP,n,2,317.19,4.38,D,0
30.54171,75.6641,350.31,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,307.87,17.73,D,0
30.46442,74.86076,344.83,0.48,0.48,2025-05-17,0835,SNPP,SNPP,l,2,315.95,4.71,D,0
30.46392,74.85573,346.78,0.48,0.48,2025-05-17,0835,SNPP,SNPP,n,2,316.26,4.71,D,0
30.56083,75.6164,338.54,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,307.8,9.47,D,0
30.51631,75.15592,347.01,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,314.48,8.43,D,0
30.5055,75.04657,344.85,0.49,0.49,2025-05-17,0835,SNPP,SNPP,l,2,315.67,8.82,D,0
30.56923,75.65517,339.77,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,307.74,7.84,D,0
30.52343,75.32906,346.5,0.51,0.49,2025-05-17,0835,SNPP,SNPP,n,2,309.57,10.38,D,0
30.5171,75.1577,346.26,0.5,0.49,2025-05-17,0835,SNPP,SNPP,n,2,315.12,11.65,D,0
30.50988,75.07928,342.2,0.49,0.49,2025-05-17,0835,SNPP,SNPP,l,2,315.89,7.99,D,0
30.50653,75.04295,344.6,0.49,0.49,2025-05-17,0835,SNPP,SNPP,l,2,316.38,6.7,D,0
30.57137,75.65747,337.65,0.53,0.5,2025-05-17,0835,SNPP,SNPP,n,2,306.93,7.63,D,0
